Symbol	RAPdb	MSU	Keyword	Title
An-1	Os04g0350700	LOC_Os04g28280	 awn 	Natural alleles of GLA for grain length and awn development were differently domesticated in rice subspecies japonica and indica.
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	cold tolerance	Overexpression of an alternative oxidase gene, OsAOX1a, improves cold tolerance in Oryza sativa L
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	oxidative	Overexpression of an alternative oxidase gene, OsAOX1a, improves cold tolerance in Oryza sativa L
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	temperature	Transcript levels of tandem-arranged alternative oxidase genes in rice are increased by low temperature
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	seedling	Overexpression of an alternative oxidase gene, OsAOX1a, improves cold tolerance in Oryza sativa L
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	mitochondria	Unravelling mitochondrial retrograde regulation in the abiotic stress induction of rice ALTERNATIVE OXIDASE 1 genes
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	growth	Overexpression of an alternative oxidase gene, OsAOX1a, improves cold tolerance in Oryza sativa L
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	cold stress	Overexpression of an alternative oxidase gene, OsAOX1a, improves cold tolerance in Oryza sativa L
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	root	Overexpression of an alternative oxidase gene, OsAOX1a, improves cold tolerance in Oryza sativa L
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	mitochondria	DCW11, down-regulated gene 11 in CW-type cytoplasmic male sterile rice, encoding mitochondrial protein phosphatase 2c is related to cytoplasmic male sterility
AOX1a|OsAOX1a	Os04g0600200	LOC_Os04g51150	abiotic stress	Unravelling mitochondrial retrograde regulation in the abiotic stress induction of rice ALTERNATIVE OXIDASE 1 genes
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	drought	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	stem	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	salinity	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	transcription factor	Isolation and identification of an AP2/ERF factor that binds an allelic cis-element of rice gene LRK6
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	 ABA 	EAR motif mutation of rice OsERF3 alters the regulation of ethylene biosynthesis and drought tolerance
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	temperature	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	ethylene	EAR motif mutation of rice OsERF3 alters the regulation of ethylene biosynthesis and drought tolerance
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	growth	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	defense	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	transcription factor	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	grain	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	yield	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	ethylene	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	drought	EAR motif mutation of rice OsERF3 alters the regulation of ethylene biosynthesis and drought tolerance
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	insect	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	jasmonate	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	ethylene	Transcriptional activation of OsDERF1 in OsERF3 and OsAP2-39 negatively modulates ethylene synthesis and drought tolerance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	grain yield	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	brown planthopper	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	defense response	An EAR-motif-containing ERF transcription factor affects herbivore-induced signaling, defense and resistance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	drought	Transcriptional activation of OsDERF1 in OsERF3 and OsAP2-39 negatively modulates ethylene synthesis and drought tolerance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	vegetative	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	drought tolerance	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	drought tolerance	EAR motif mutation of rice OsERF3 alters the regulation of ethylene biosynthesis and drought tolerance
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	salt	EAR motif mutation of rice OsERF3 alters the regulation of ethylene biosynthesis and drought tolerance
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	drought tolerance	Transcriptional activation of OsDERF1 in OsERF3 and OsAP2-39 negatively modulates ethylene synthesis and drought tolerance in rice
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	crown root development	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root development	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	auxin	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	cytokinin	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	crown root development	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root development	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	crown root elongation	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root elongation	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	crown root initiation	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP37|OsERF3	Os01g0797600	LOC_Os01g58420	root initiation	The Interaction between Rice ERF3 and WOX11 Promotes Crown Root Development by Regulating Gene Expression Involved in Cytokinin Signaling
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salicylic acid	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	blast	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	blast	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	grain	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	leaf	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	drought	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salinity	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease resistance	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	flower	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease resistance	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease resistance	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease resistance	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease resistance	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	disease	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	drought	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	drought	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	grain yield	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	seedling	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	ethylene	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	yield	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt tolerance	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt tolerance	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt	Molecular characterization of four rice genes encoding ethylene-responsive transcriptional factors and their expressions in response to biotic and abiotic stress
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	abiotic stress	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	vegetative	Overexpression of the Transcription Factor AP37 in Rice Improves Grain Yield under Drought Conditions
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	salt stress	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
AP59|OsBIERF3|OsAP59	Os02g0654700	LOC_Os02g43790	transcription factor	Overexpression of the rice EREBP-like gene OsBIERF3 enhances disease resistance and salt tolerance in transgenic tobacco
APG|OsPIL16	Os05g0139100	LOC_Os05g04740	grain	An atypical bHLH protein encoded by POSITIVE REGULATOR OF GRAIN LENGTH 2 is involved in controlling grain length and weight of rice through interaction with a typical bHLH protein APG
APG|OsPIL16	Os05g0139100	LOC_Os05g04740	grain	An atypical bHLH protein encoded by POSITIVE REGULATOR OF GRAIN LENGTH 2 is involved in controlling grain length and weight of rice through interaction with a typical bHLH protein APG
APG|OsPIL16	Os05g0139100	LOC_Os05g04740	grain	An atypical bHLH protein encoded by POSITIVE REGULATOR OF GRAIN LENGTH 2 is involved in controlling grain length and weight of rice through interaction with a typical bHLH protein APG
APG|OsPIL16	Os05g0139100	LOC_Os05g04740	grain	An atypical bHLH protein encoded by POSITIVE REGULATOR OF GRAIN LENGTH 2 is involved in controlling grain length and weight of rice through interaction with a typical bHLH protein APG
APG|OsPIL16	Os05g0139100	LOC_Os05g04740	grain length	An atypical bHLH protein encoded by POSITIVE REGULATOR OF GRAIN LENGTH 2 is involved in controlling grain length and weight of rice through interaction with a typical bHLH protein APG
APG|OsPIL16	Os05g0139100	LOC_Os05g04740	grain length	An atypical bHLH protein encoded by POSITIVE REGULATOR OF GRAIN LENGTH 2 is involved in controlling grain length and weight of rice through interaction with a typical bHLH protein APG
